da	O
rua	LOCATION
ainda	O
foi	O
usado	O
um	O
Onix	PERSON
branco	O
no	O
roubo	EVENT
do	O
cunhado	OTHER
do	O
bracinho	OTHER
ladrão	O
de	O
carga	OTHER
também	O

Na	O
sexta	O
feira	O
na	O
rua	LOCATION
general	PERSON
roca	O
bairro	LOCATION
Pantanal	LOCATION
um	O
caminhão	CONSUMER_GOOD
de	O
cargas	CONSUMER_GOOD
foi	O
roubado	O
pelos	O
ladrões	PERSON
de	O
cargas	CONSUMER_GOOD
capivara	OTHER
e	O
Alexandre	PERSON
.	O
Este	O
cunhado	OTHER
do	O
bracinho	OTHER
que	O
é	O
ladrão	PERSON
também	O
contaram	O
com	O
a	O
ajuda	OTHER
do	O
PM	ORGANIZATION
Conceição	LOCATION
cujo	O
nome	OTHER
dele	O
aqui	O
e	O
Felipe	PERSON
e	O
o	O
mesmo	OTHER
vendeu	O
por	O
50	O
reais	O
as	O
caixas	OTHER
de	O
frango	CONSUMER_GOOD
com	O
a	O
ajuda	OTHER
de	O
Jonathan	PERSON
o	O
caminhão	CONSUMER_GOOD
encontra	O
parado	O
em	O
frente	O
a	O
casa	LOCATION
da	O
mãe	PERSON
no	O
final	O
da	O
rua	LOCATION
acima	O
citada	O
deste	O
PM	ORGANIZATION
ele	O
é	O
do	O
15	O

Bandidos	PERSON
oriundos	O
de	O
sg	OTHER
tem	O
cometido	O
uma	O
série	OTHER
de	O
assaltos	EVENT
na	O
região	LOCATION
oceânica	O
de	O
Niterói	LOCATION
,	O
causando	O
pânico	OTHER
aos	O
moradores	PERSON
da	O
região	LOCATION
.	O

Tem	O
um	O
caminhão	CONSUMER_GOOD
de	O
carga	OTHER
roubada	O
está	O
hora	O
na	O
rua	LOCATION
alfaele	O
bloqueou	O
estão	O
todo	O
no	O
local	LOCATION
tentando	O
abrir	O
em	O
guadalupe	OTHER

No	O
final	O
da	O
rua	O
general	O
roca	O
tem	O
um	O
caminhão	CONSUMER_GOOD
de	O
cargas	CONSUMER_GOOD
roubado	O
a	O
maioria	OTHER
da	O
carga	OTHER
de	O
frango	CONSUMER_GOOD
está	O
no	O
bar	LOCATION
da	O
dona	PERSON
Ana	PERSON
um	O
PM	PERSON
do	O
15	O
está	O
envolvido	O
nome	O
de	O
guerra	O
Conceição	O
nome	O
dele	O
aqui	O
e	O
Felipe	O
negão	O

Conforme	O
já	O
relatado	O
anteriormente	O
,	O
o	O
elemento	OTHER
continua	O
praticando	O
atos	EVENT
ilícitos	O
,	O
ele	O
já	O
respondes	O
processos	EVENT
por	O
tráfico	OTHER
,	O
roubo	EVENT
,	O
formação	O
de	O
quadrilha	O
,	O
entre	O
outros	OTHER
.	O
Processo	O
No	O
0012776-77	O
.	O
2009	O
.	O
8	O
.	O
19	O
.	O
0045	O
Este	O
elemento	OTHER
vulgo	O
Cléber	O
Duarte	O
da	O
Silva	O
,	O
continua	O
recebendo	O
produtos	CONSUMER_GOOD
na	O
calada	OTHER
da	O
noite	O
,	O
peças	CONSUMER_GOOD
de	O
veículos	CONSUMER_GOOD
roubados	O
e	O
TB	OTHER
ele	O
próprio	O
efetua	O
delitos	OTHER
,	O
sendo	O
que	O
rouba	O
os	O
veículos	CONSUMER_GOOD
apreendidos	O
no	O
pátio	LOCATION
do	O
Detran	ORGANIZATION
,	O
ele	O
trabalha	O
como	O
guincheiro	PERSON
do	O
Detran	ORGANIZATION
em	O
Resende	LOCATION
,	O
tem	O
clientes	PERSON
fortes	O
como	O
a	O
convertedora	ORGANIZATION
de	O
GNV	OTHER
do	O
pátio	LOCATION
Mix	OTHER
,	O
ele	O
vende	O
cilindros	O
de	O
GNV	OTHER
de	O
carros	CONSUMER_GOOD
apreendidos	O
para	O
a	O
mesma	OTHER
,	O
vou	O
postar	O
fotos	WORK_OF_ART
do	O
veículo	CONSUMER_GOOD
de	O
um	O
dos	O
funcionários	PERSON
da	O
convertedora	ORGANIZATION
e	O
TB	OTHER
do	O
carregamento	EVENT
feito	O
de	O
40	O
cilindros	O
de	O
GNV	OTHER
em	O
seu	O
endereço	O
.	O
Aqui	O
virou	O
uma	O
vergonha	OTHER
,	O
verdadeira	O
robauto	O
Esse	O
elemento	OTHER
ja	O
foi	O
preso	O
pela	O
Polícia	O
Federal	O
,	O
Operação	O
Timburiba	O
.	O
Anda	OTHER
atualmente	O
em	O
uma	O
cb	O
250	O
amarela	OTHER
,	O
prática	O
venda	EVENT
de	O
drogas	CONSUMER_GOOD
TB	OTHER
.	O

Uma	O
carga	OTHER
foi	O
roubada	O
e	O
deixada	O
na	O
rua	O
alfa	O

Ph	OTHER
Rafael	O
terror	O
de	O
São	O
Gonçalo	O
roubos	EVENT
de	O
cargas	CONSUMER_GOOD
e	O
carros	CONSUMER_GOOD
e	O
moto	CONSUMER_GOOD
muito	O
perigoso	O
e	O
parece	O
q	O
ele	O
e	O
protegido	O
da	O
polícia	ORGANIZATION
local	LOCATION
pos	O
o	O
mesmo	OTHER
se	O
encontra	O
todos	O
os	O
dias	O
no	O
mesmo	OTHER
local	LOCATION
fora	O
ser	O
ladrão	PERSON
e	O
um	O
dos	O
gerentes	PERSON
das	O
bocas	OTHER
de	O
santa	O
luzia	O
caroba	O
rua	O
3	O

Carro	CONSUMER_GOOD
roubado	O
abandonado	O
em	O
vila	LOCATION
Kennedy	PERSON
.	O

Sou	O
morador	PERSON
aqui	O
da	O
rua	LOCATION
3	O
caroba	O
santa	O
luzia	O
sao	O
gonçalo	O
rua	LOCATION
silda	O
zilvares	OTHER
aqui	O
se	O
tornou	O
a	O
rua	LOCATION
dos	O
traficantes	PERSON
um	O
absurdo	OTHER
total	O
com	O
todos	PERSON

HOJE	O
SERA	O
REALIZADA	O
UMA	O
FESTA	O
NA	O
RUA	LOCATION
HILARIO	O
RIBEIRO	O
NÚMERO	OTHER
22	O
INTITULADA	O
PAGODE	OTHER
DA	O
FIRMA	OTHER
ONDE	O
ELES	O
FECHAM	O
A	O
RUA	LOCATION
SEM	O
AUTORIZACAO	O
ONDE	O
É	O
CONSUMO	OTHER
DE	O
DROGAS	O
VENDA	OTHER
DE	O
BEBIDAS	CONSUMER_GOOD
A	O
MENORES	OTHER
DE	O
IDADE	O
E	O
APILIGIA	O
AO	O
TRÁFICO	OTHER
ESTÁ	O
FESTA	O
É	O
ORGANIZADA	O
POR	O
FREDY	O
HENRIQUE	OTHER
EX	O
PRESIDIÁRIO	O
QUE	O
CONTINUA	O
PRATICANDO	O
PEQYENOS	O
ROUBOA	O
E	O
OFERECENDO	O
CELULARES	O
ROYBADIS	O
PEL9	O
FACE	O
BOOK	OTHER
FEDY	O
HENRIQUE	OTHER
VAI	O
RSTAR	O
COM	O
GRAND	OTHER
E	O
QUANTIDADAE	O
DE	O
BALA	O
MAIS	O
CONHECIDA	OTHER
COMO	O
A	O
DROGA	O
ECTASSY	O
É	O
IMPORTANTE	O
A	O
POL7CIA	O
CHEGAR	O
NO	O
LOCAL	LOCATION
ELE	OTHER
JÁ	O
FOI	O
PRESO	O
POR	O
ROUBO	EVENT
E	O
CONTINUA	O
ROUBANDO	OTHER

4	O
elementos	OTHER
armados	O
esprerando	O
para	O
roubar	O
carga	OTHER

Esse	O
rafael	PERSON
ph	OTHER
ele	O
vem	O
aterrorizando	O
a	O
área	OTHER
ele	O
e	O
o	O
dono	PERSON
daqui	O
o	O
vando	OTHER
perereca	O
vem	O
roubando	O
tudo	OTHER
na	O
br	OTHER
e	O
tras	O
para	O
ca	OTHER
com	O
o	O
dinheiro	OTHER
dos	O
múltiplos	OTHER
roubos	O
eles	O
promovem	O
festas	EVENT
com	O
orgias	OTHER
drogas	O
sons	OTHER
isso	O
e	O
um	O
absurdo	OTHER
os	O
moradores	PERSON
daqui	O
não	O
aguentam	O
mas	O
nao	O
pedirmos	O
pelo	O
amor	O
de	O
deus	O
que	O
os	O
senhores	PERSON
autoridades	PERSON
que	O
o	O
secretário	PERSON
de	O
segurança	OTHER
faca	O
uma	O
mega	O
opereção	EVENT
aqui	O
o	O
ph	OTHER
outro	O
dia	O
pegou	O
uma	O
menina	PERSON
de	O
12	O
anos	O
e	O
fez	O
sexo	EVENT
com	O
ela	O
no	O
meio	OTHER
do	O
campo	LOCATION
da	O
caroba	PERSON
e	O
isso	O
acho	O
q	O
nao	O
e	O
nada	OTHER
perto	O
do	O
cabelereiro	OTHER
q	O
ele	O
tbm	O
participou	O
da	O
morte	EVENT
mas	O
saiu	O
impune	O

Eles	O
roubado	O
relógios	CONSUMER_GOOD
rua	O
dona	PERSON
nove	O
124	O

Sou	O
morador	PERSON
aqui	O
da	O
rua	LOCATION
3	O
caroba	O
santa	O
luzia	O
sao	O
gonçalo	O
rua	LOCATION
silda	O
zilvares	OTHER
aqui	O
se	O
tornou	O
a	O
rua	LOCATION
dos	O
traficantes	PERSON
um	O
absurdo	OTHER
total	O
com	O
todos	PERSON

Crimes	ORGANIZATION
estão	O
sendo	O
realizados	O
por	O
meio	OTHER
de	O
armas	CONSUMER_GOOD
psicotrônicas	O
em	O
todo	O
Brasil	LOCATION
torturando	O
e	O
roubando	O
pessoas	PERSON
,	O
o	O
nome	OTHER
destas	O
armas	CONSUMER_GOOD
são	O
V2K	CONSUMER_GOOD
e	O
MK	ORGANIZATION
ultra	O
favor	O
verificar	O
depoimentos	OTHER
das	O
vitimas	OTHER
no	O
YouTube	ORGANIZATION
ou	O
canal	ORGANIZATION
TV	O
privacidade	OTHER

desejo	OTHER
fazer	O
uma	O
denúncia	EVENT
de	O
onde	O
encontrar	O
a	O
quadrilha	PERSON
que	O
vem	O
operando	O
diversos	O
roubos	EVENT
de	O
cargas	CONSUMER_GOOD
e	O
automóveis	O
.	O
essa	O
quadrilha	PERSON
reune-se	O
todos	O
os	O
dias	O
por	O
volta	OTHER
das	O
22	O
:	O
00	O
na	O
esquina	LOCATION
das	O
ruas	LOCATION
Manuel	O
de	O
Andrade	O
e	O
cabo	CONSUMER_GOOD
Luís	O
Nogueira	O
na	O
pavuna	O
.	O
informo	O
ainda	O
que	O
essa	O
reunião	EVENT
ocorre	O
a	O
pelo	O
menos	O
2	O
anos	O
e	O
nunca	O
houve	O
qualquer	O
ação	EVENT
do	O
poder	O
público	O
para	O
rexassar	O
este	O
bando	OTHER
a	O
casa	LOCATION
onde	O
eles	O
guardam	O
parte	OTHER
dos	O
frutos	OTHER
do	O
roubo	EVENT
e	O
as	O
armas	CONSUMER_GOOD
fica	O
na	O
primeira	O
casa	LOCATION
da	O
rua	O
Manuel	O
de	O
andrade	O
essa	O
casa	LOCATION
é	O
de	O
cor	OTHER
rosa	LOCATION
fica	O
do	O
lado	OTHER
esquerdo	O
a	O
uma	O
escola	ORGANIZATION
infantil	O
planeta	LOCATION
Kids	ORGANIZATION
que	O
nesse	O
horário	O
está	O
fechada	O
a	O
ação	EVENT
deve	O
ocorrer	O
no	O
período	O
da	O
noite	O
pois	O
a	O
maioria	OTHER
das	O
pessoas	PERSON
que	O
moram	O
nesta	O
localidade	LOCATION
são	O
pessoas	PERSON
de	O
bem	O
e	O
o	O
crime	EVENT
é	O
praticado	O
no	O
período	O
noturno	O
.	O
informo-vos	O
ainda	O
que	O
são	O
em	O
torno	OTHER
de	O
15	O
marginais	O
.	O
certo	O
de	O
que	O
minha	O
denúncia	EVENT
será	O
averiguada	O
desde	O
já	O
agradeço	O

Roubaro	PERSON
relógios	O
na	O
ultima	O
casa	O
ele	O
estao	O

Tem	O
um	O
carro	CONSUMER_GOOD
roubado	O
na	O
favela	LOCATION
do	O
lixão	LOCATION
,	O
em	O
duque	O
de	O
Caxias	O
,	O
Honda	ORGANIZATION
city	O
KQV	O
9284	O
de	O
cor	OTHER
aparentemente	O
cinza	O
.	O

Moto	CONSUMER_GOOD
roubada	O
em	O
poder	OTHER
de	O
um	O
bandido	PERSON
que	O
moro	O
no	O
lote	O
03	O
primeiro	O
andar	O
dono	PERSON
de	O
um	O
cachorro	OTHER
da	O
raça	OTHER
Sharpei	O

Trabalho	OTHER
de	O
Motorista	O
da	O
Uber	O
saindo	O
de	O
casa	LOCATION
aqui	O
em	O
Itaborai	OTHER
as	O
00	O
:	O
30	O
a	O
2	O
km	O
de	O
um	O
Batalhão	ORGANIZATION
de	O
policia	ORGANIZATION
e	O
bem	O
próximo	O
uma	O
delegacia	ORGANIZATION
um	O
carro	CONSUMER_GOOD
com	O
4	O
homens	PERSON
armados	O
me	O
abordaram	O
e	O
levaram	O
meu	O
carro	CONSUMER_GOOD
(	O
ja	O
recuperado	O
)	O
Itaborai	OTHER
estar	O
largando	O
pela	O
segurança	OTHER
publica	O
,	O
precisamos	O
de	O
ajuda	O
bandidos	PERSON
disfilando	O
na	O
AV	OTHER
.	O
Principal	O
.	O

O	O
roubo	EVENT
é	O
dentro	O
da	O
empresa	ORGANIZATION
jameff	O
eles	O
pegam	O
o	O
roubo	EVENT
e	O
fica	O
umbucado	O
em	O
cada	O
lugar	OTHER
e	O
venden	O
o	O
roubo	EVENT
eles	O
usam	O
os	O
menores	PERSON
de	O
idade	OTHER
para	O
transportar	O
o	O
roubo	EVENT
é	O
roubo	EVENT
em	O
geral	O
tênis	OTHER
,	O
sapato	CONSUMER_GOOD
,	O
roupas	CONSUMER_GOOD
,	O
bijuterias	CONSUMER_GOOD
escondem	O
drogas	CONSUMER_GOOD
na	O
área	OTHER
que	O
moram	O
e	O
ouvem	O
muita	O
música	WORK_OF_ART
depravada	O
ate	O
altas	O
horas	O
da	O
noite	O
e	O
toda	O
vez	OTHER
que	O
a	O
polícia	ORGANIZATION
passa	O
ele	O
s	O
abaixan	O
o	O
som	OTHER
sempre	O
fica	O
alguem	PERSON
na	O
rua	LOCATION
fazendo	O
a	O
cobertura	OTHER
eles	O
fumam	O
muita	O
maconha	CONSUMER_GOOD
e	O
o	O
cheio	O
e	O
muito	O
ruim	O
estou	O
fazendo	O
essa	O
denúncia	OTHER
porque	O
tenho	O
medo	OTHER
de	O
me	O
identificar	O
e	O
eles	O
fazer	O
alguma	O
coisa	OTHER
comigo	O
que	O
eles	O
ameaçam	O
as	O
pessoa	PERSON

desejo	OTHER
fazer	O
uma	O
denúncia	EVENT
de	O
onde	O
encontrar	O
a	O
quadrilha	PERSON
que	O
vem	O
operando	O
diversos	O
roubos	EVENT
de	O
cargas	CONSUMER_GOOD
e	O
automóveis	O
.	O
essa	O
quadrilha	PERSON
reune-se	O
todos	O
os	O
dias	O
por	O
volta	OTHER
das	O
22	O
:	O
00	O
na	O
esquina	LOCATION
das	O
ruas	LOCATION
Manuel	O
de	O
Andrade	O
e	O
cabo	CONSUMER_GOOD
Luís	O
Nogueira	O
na	O
pavuna	O
.	O
informo	O
ainda	O
que	O
essa	O
reunião	EVENT
ocorre	O
a	O
pelo	O
menos	O
2	O
anos	O
e	O
nunca	O
houve	O
qualquer	O
ação	EVENT
do	O
poder	O
público	O
para	O
rexassar	O
este	O
bando	OTHER
a	O
casa	LOCATION
onde	O
eles	O
guardam	O
parte	OTHER
dos	O
frutos	OTHER
do	O
roubo	EVENT
e	O
as	O
armas	CONSUMER_GOOD
fica	O
na	O
primeira	O
casa	LOCATION
da	O
rua	O
Manuel	O
de	O
andrade	O
essa	O
casa	LOCATION
é	O
de	O
cor	OTHER
rosa	LOCATION
fica	O
do	O
lado	OTHER
esquerdo	O
a	O
uma	O
escola	ORGANIZATION
infantil	O
planeta	LOCATION
Kids	ORGANIZATION
que	O
nesse	O
horário	O
está	O
fechada	O
a	O
ação	EVENT
deve	O
ocorrer	O
no	O
período	O
da	O
noite	O
pois	O
a	O
maioria	OTHER
das	O
pessoas	PERSON
que	O
moram	O
nesta	O
localidade	LOCATION
são	O
pessoas	PERSON
de	O
bem	O
e	O
o	O
crime	EVENT
é	O
praticado	O
no	O
período	O
noturno	O
.	O
informo-vos	O
ainda	O
que	O
são	O
em	O
torno	OTHER
de	O
15	O
marginais	O
.	O
certo	O
de	O
que	O
minha	O
denúncia	EVENT
será	O
averiguada	O
desde	O
já	O
agradeço	O

Carro	O
furtado	O

Roubo	O
de	O
cargas	CONSUMER_GOOD
AmBev	ORGANIZATION
seguranças	PERSON
que	O
trabalham	O
na	O
escolta	OTHER
são	O
envolvidos	O
.	O
Um	O
e	O
ex	O
policial	O
militar	O
.	O

Esse	O
rafael	PERSON
ph	OTHER
ele	O
vem	O
aterrorizando	O
a	O
área	OTHER
ele	O
e	O
o	O
dono	PERSON
daqui	O
o	O
vando	OTHER
perereca	O
vem	O
roubando	O
tudo	OTHER
na	O
br	OTHER
e	O
tras	O
para	O
ca	OTHER
com	O
o	O
dinheiro	OTHER
dos	O
múltiplos	OTHER
roubos	O
eles	O
promovem	O
festas	EVENT
com	O
orgias	OTHER
drogas	O
sons	OTHER
isso	O
e	O
um	O
absurdo	OTHER
os	O
moradores	PERSON
daqui	O
não	O
aguentam	O
mas	O
nao	O
pedirmos	O
pelo	O
amor	O
de	O
deus	O
que	O
os	O
senhores	PERSON
autoridades	PERSON
que	O
o	O
secretário	PERSON
de	O
segurança	OTHER
faca	O
uma	O
mega	O
opereção	EVENT
aqui	O
o	O
ph	OTHER
outro	O
dia	O
pegou	O
uma	O
menina	PERSON
de	O
12	O
anos	O
e	O
fez	O
sexo	EVENT
com	O
ela	O
no	O
meio	OTHER
do	O
campo	LOCATION
da	O
caroba	PERSON
e	O
isso	O
acho	O
q	O
nao	O
e	O
nada	OTHER
perto	O
do	O
cabelereiro	OTHER
q	O
ele	O
tbm	O
participou	O
da	O
morte	EVENT
mas	O
saiu	O
impune	O

Durante	O
o	O
carnaval	EVENT
de	O
2017	O
,	O
Maria	O
Anunciada	O
da	O
Silva	O
e	O
sua	O
filha	PERSON
,	O
menor	O
infratora	OTHER
,	O
Ana	O
Luiza	O
da	O
Silva	O
Gonçalves	O
,	O
invadiram	O
o	O
escritório	LOCATION
de	O
advocacia	OTHER
da	O
Dra	ORGANIZATION
.	O
Ana	O
Paula	O
Dias	O
Lima	O
,	O
devidamente	O
inscrita	O
na	O
OAB/RJ	O
sob	O
o	O
n	O
.	O
124	O
.	O
283	O
e	O
causaram	O
danos	OTHER
nas	O
paredes	OTHER
como	O
rabiscos	OTHER
e	O
desordem	OTHER
nos	O
livros	WORK_OF_ART
e	O
demais	O
objetos	OTHER
dentro	O
de	O
um	O
espaço	LOCATION
que	O
a	O
legislação	OTHER
considera	O
como	O
INVIOLÁVEL	OTHER
.	O
As	O
imagens	WORK_OF_ART
estão	O
em	O
poder	OTHER
dos	O
policiais	O
civis	O
,	O
militares	PERSON
e	O
federais	O
que	O
integram	O
os	O
grupos	ORGANIZATION
terroristas	O
e	O
de	O
extermínio	OTHER
Liga	O
da	O
Justiça	O
e	O
Bonde	O
do	O
Toni	PERSON
liderado	O
por	O
Zé	O
Bisonho	O
e	O
outros	O
(	O
aliança	CONSUMER_GOOD
do	O
crime	EVENT
)	O
.	O

Assalto	O
a	O
caminhão	CONSUMER_GOOD
na	O
rua	LOCATION
hemengarda	O
,	O
Lins	O
de	O
Vasconcelos	O
.	O
Levaram	O
o	O
caminhão	CONSUMER_GOOD
e	O
o	O
motorista	PERSON
.	O
Foram	O
em	O
direção	OTHER
a	O
rua	LOCATION
Cabuçu	O
.	O

carro	CONSUMER_GOOD
roubado	O
encontrado	O
na	O
rua	LOCATION
no	O
dia	O
14/07/2017	O

"	O
Localização	LOCATION
de	O
veículo	CONSUMER_GOOD
roubado	O
Placa	O
CVU2457	O
MERCEDES	O
BENZ	O
SPRINTER	O
DE	O
CARGA	O
RUA	LOCATION
3	O
ESQUINA	O
COM	O
RUA	LOCATION
5	O
LOTEAMENTO	OTHER
GRANJA	O
SÃO	O
JOSÉ	O
"	O
"	O
CONDOMÍNIO	OTHER
DA	O
BANDEIRA	OTHER
"	O
"	O
(	O
LOTEAMENTO	OTHER
ABERTO	O
)	O
RUA	LOCATION
JORGE	O
BATISTA	O
FERREIRA	O
S/N	O
COELHO	O
-	O
SÃO	O
GONÇALO	O
-	O
RJ	LOCATION
PRÓXIMO	O
AO	O
FERRO	OTHER
VELHO	O
DO	O
MARANHÃO	LOCATION
,	O
NA	O
RUA	LOCATION
DA	O
TORRE	O
veículo	CONSUMER_GOOD
HÁ	O
1	O
SEMANA	O
NO	O
LOCAL	LOCATION
190	O
NÃO	O
TOMOU	O
PROVIDÊNCIAS	O
COORDENADAS	OTHER
DE	O
GPS	OTHER
DO	O
LOCAL	LOCATION
:	O
-22	O
.	O
842525	O
,	O
-42	O
.	O
990447	O
"	O

Delta	ORGANIZATION
expresso	O
eta	OTHER
sendo	O
roubadA	EVENT
Todos	O
os	O
dias	O
no	O
periodo	O
noturno	O
.	O
Funcionarios	PERSON
que	O
ficam	O
no	O
caixa	CONSUMER_GOOD
roubam	O
.	O
.	O
e	O
depois	O
racham	O
a	O
quantia	OTHER
entre	O
amigas	PERSON
que	O
sabem	O
o	O
esquema	OTHER
.	O
.	O
mas	O
ficam	O
caladas	O
.	O
Quantias	O
altas	O
.	O
Nao	PERSON
registram	O
e	O
depois	O
pegam	O
o	O
dinheiro	OTHER
.	O
Me	O
refiro	O
a	O
Delta	ORGANIZATION
expresso	O
do	O
aeroporto	LOCATION
do	O
galeao	OTHER
.	O
Mantenha	O
minha	O
privacidade	OTHER
por	O
favor	OTHER
.	O
Espero	O
que	O
a	O
empressa	PERSON
consiga	O
pegar	O
elas	O

Moto	O
placa	OTHER
KVN	O
1849	O
vista	O
no	O
Mandela	O
2	O

Conforme	O
orientação	OTHER
enviada	O
pelo	O
Twitter	ORGANIZATION
do	O
Disque	O
Denúncia	O
,	O
em	O
11/7	O
,	O
infformo	O
que	O
as	O
áreas	LOCATION
da	O
Vila	O
da	O
Penha	O
e	O
Praça	O
do	O
Carmo	O
encontram-se	O
sem	O
policiamento	EVENT
,	O
mesmo	O
a	O
área	OTHER
tendo	O
upp	OTHER
.	O
Com	O
esta	O
falaonde	O
policiamento	EVENT
,	O
os	O
assaltos	EVENT
aumentaram	O
.	O
Tidos	O
os	O
dias	O
escutamos	O
relatos	OTHER
de	O
assalto	EVENT
.	O
Peço	O
,	O
por	O
favor	OTHER
,	O
providência	OTHER
das	O
autoridades	PERSON
.	O
Obrigada	OTHER

Palloma	PERSON
mel	O
líder	PERSON
do	O
tráfico	OTHER
e	O
de	O
assaltos	EVENT
em	O
São	O
Gonçalo	O
.	O

Na	O
rua	LOCATION
onde	O
eu	O
moro	O
figueira	OTHER
de	O
Melo	O
285	O
bairro	O
corte	O
8	O
há	O
uma	O
movimentação	EVENT
estranhas	O
.	O
Acho	O
que	O
estão	O
tentando	O
invadir	O
a	O
casa	LOCATION
de	O
alguém	PERSON
.	O

Reforçar	O
a	O
denuncia	O
os	O
carros	CONSUMER_GOOD
usados	O
no	O
robô	OTHER
do	O
carro	CONSUMER_GOOD
forte	O
do	O
Carrefour	ORGANIZATION
pelos	O
traficante	PERSON
dá	O
rua	LOCATION
dá	O
feira	EVENT
do	O
barro	O
vermelho	O
em	O
são	O
Gonçalo	O
estão	O
aqui	O
na	O
rua	LOCATION
doutor	PERSON
José	O
Manuel	O

Eco	OTHER
sport	O
azul	PERSON
abandonada	O
por	O
ladrões	PERSON
no	O
final	O
da	O
Estrada	EVENT
do	O
engenho	OTHER
em	O
Bangu	LOCATION
,	O
agora	O
as	O
20	O
:	O
33	O
já	O
começaram	O
a	O
depenar	O

Relato	O
que	O
vem	O
ocorrendo	O
inúmeros	O
roubos	EVENT
na	O
rua	LOCATION
barao	O
de	O
Petropolis	LOCATION
.	O
Existem	O
várias	O
bocas	OTHER
de	O
fumo	OTHER
ao	O
.	O
longo	O
da	O
via	OTHER
.	O
já	O
liguei	O
mais	O
de	O
10	O
vezes	OTHER
e	O
nenhuma	O
patrulha	PERSON
veio	O
verificar	O
.	O
Até	O
qdo	O
esse	O
descaso	OTHER
?	O

Sedex	OTHER
dentro	O
da	O
comunidade	PERSON
kelson	O
penha	O
bandidos	PERSON
que	O
roubaram	O

No	O
momento	O
vários	O
elementos	OTHER
armados	O
na	O
rua	O
Lauro	O
Sodré	O
Pantanal	O
depois	O
do	O
Brizolão	EVENT
praticando	O
assaltos	EVENT
próximo	O
favela	LOCATION
do	O
sapinho	OTHER
Aqui	O
está	O
tudo	OTHER
abandonado	O
15	O
BPM	OTHER
está	O
todo	O
arregado	OTHER
vergonhoso	O

Muito	O
roubo	EVENT
de	O
Sedex	OTHER
e	O
alimentos	CONSUMER_GOOD

Ola	PERSON
Quero	O
saber	O
se	O
eu	O
denunciar	O
por	O
aqui	O
mija	O
identidade	OTHER
sera	O
preservada	O

Bom	O
dia	O
!	O
Hoje	O
por	O
volta	OTHER
das	O
03	O
:	O
30	O
da	O
manhã	O
,	O
abandonaram	O
um	O
veículo	CONSUMER_GOOD
Nissan	O
Versa	O
de	O
placa	OTHER
LSX	O
6992	O
caráter	OTHER
de	O
roubo	EVENT
.	O

Delta	OTHER
expresso	O
esta	O
sendo	O
roubada	O
por	O
Lguns	O
funcionarios	PERSON
do	O
horario	O
noturno	O
.	O
Delta	OTHER
expresso	O
do	O
aeroporto	LOCATION
do	O
galeao	OTHER
Nao	OTHER
registram	O
registram	O
e	O
roubam	O
valores	OTHER
altos	O
e	O
repartem	O
entre	O
si	O
.	O
Sao	O
mulheres	PERSON
.	O

Furto	O
de	O
energia	OTHER

"	O
Furto	OTHER
de	O
energia	OTHER
.	O
Morador	O
realiza	O
"	O
"	O
gato	OTHER
"	O
"	O
direto	O
no	O
relógio	OTHER
para	O
não	O
pagar	O
energia	OTHER
elétrica	O
.	O
"	O

Os	O
traficante	PERSON
dá	O
rua	LOCATION
dá	O
feira	EVENT
do	O
barro	O
vermelho	O
acabaram	O
de	O
roubar	O
um	O
carro	CONSUMER_GOOD
forte	O
no	O
Carrefour	O
de	O
neves	O
são	O
Gonçalo	O
,	O
Um	O
dos	O
indivíduos	PERSON
é	O
Pedro	O
Vander	O
mora	O
na	O
rua	LOCATION
doutor	O
José	O
Manuel	O
no	O
número	OTHER
687	O
casa	LOCATION
de	O
portão	OTHER
de	O
madeira	OTHER
cor	OTHER
amarela	O

assaltos	EVENT
a	O
ônibus	O
tarifa	O
(	O
frescão	OTHER
)	O
que	O
seguem	O
para	O
Niterói	LOCATION
,	O
está	O
acontecendo	O
todos	O
os	O
dias	O
,	O
entre	O
17h	O
e	O
20h	O
.	O
São	O
dois	O
caras	PERSON
armados	O
e	O
quando	O
eles	O
assaltam	O
dizem	O
que	O
estão	O
com	O
uma	O
granada	OTHER
.	O
No	O
local	LOCATION
não	O
tem	O
nenhuma	O
viatura	OTHER
para	O
impedir	O
os	O
assaltos	EVENT
.	O

"	O
Na	O
quinta	O
feira	EVENT
duas	O
lojas	ORGANIZATION
de	O
um	OTHER
amigo	PERSON
foram	O
assaltadas	O
.	O
Uma	O
em	O
Realengo	LOCATION
e	O
outra	O
em	O
Campo	O
Grande	O
.	O
Nome	OTHER
da	O
loja	ORGANIZATION
:	O
pikNik	OTHER
.	O
loja	ORGANIZATION
de	O
roupas	CONSUMER_GOOD
de	O
crianças	PERSON
.	O
Depois	O
recebi	O
por	O
um	OTHER
amigo	PERSON
do	O
dono	PERSON
as	O
imagens	WORK_OF_ART
internas	O
do	O
assalto	EVENT
.	O
Qual	O
foi	O
minha	O
surpresa	OTHER
que	O
conhecia	O
um	OTHER
deles	O
e	O
os	O
outros	PERSON
são	O
da	O
mesma	O
localidade	LOCATION
.	O
Vila	O
Kennedy	O
.	O
Nome	OTHER
Igor	O
de	O
Souza	O
.	O
Mora	PERSON
nas	O
Malvinas	LOCATION
e	O
"	O
"	O
trabalha	O
"	O
